Song,Artist,Streams,Daily Streams,Genre,Release Year,Peak Position,Weeks on Chart,Lyrics Sentiment,TikTok Virality,Danceability,Acousticness,Energy,Genre Avg Streams,Artist Total Streams,Dance_Energy
465,18,0.1637867088569365,1.6760247045481442,18,-0.553736681013694,1.196079732520351,-0.38276970101539615,0.1905202953687341,-1.322429885103823,-0.8261193880158552,-1.2905285005913967,-0.933117651256349,-1.1211181556814818,0.6408734809312172,-0.937562778173525
3164,16,0.8237935130979773,0.8144910925830127,4,0.9936153696403147,-0.9141876668662717,0.4316339181662977,0.46885108569618933,0.757908302064331,1.169334248646936,1.7355427797410308,0.6790763924668236,-0.8248482611867374,-0.728439846865523,1.465793717769785
1895,8,0.7854057995746934,-1.5083832765295766,18,0.510067853810937,-0.014729431062137498,-0.009501375557119801,0.20791596976420004,1.064843444433403,-0.6342488460290484,-0.5600975018904658,-0.20379177433396134,-1.1211181556814818,-0.675144571406736,-0.5253484940301087
3314,13,1.5617464138448058,-0.5875526371762373,7,-0.6504461841795696,-0.5682421915569893,-1.1632398360645195,-0.07041482056325515,0.8943239208950297,1.4763271158258269,-0.5253150733808979,0.10329280542283331,-0.3878294951341341,-1.6901940302714191,1.0857836745750729
2517,15,1.4085351485850084,0.30965086183660345,5,-1.5208317126724495,1.1614851849894228,-0.6881710582085314,-0.5227023548453698,-1.3906376945191723,-0.480752412439603,0.9355469240209637,0.10329280542283331,-0.2524111426551626,-0.49967321770615064,-0.2750755358001777
1941,16,1.7135742016254512,-1.5801800313843253,6,1.2837438791379414,0.19283785412343193,0.19409952923830368,-1.0445725867093483,0.10993411261851256,-0.6342488460290484,-0.5253150733808979,1.6771012766764068,-0.5174671812180793,-0.728439846865523,0.35382728386952084
2932,2,-0.392605926360681,0.4530886138398425,21,1.5738723886355679,0.7117560670873555,0.8727692118897152,0.38187271371885956,0.8261161114796803,0.7088449478785996,0.3790280678678736,1.446787841858811,-0.9996655262615494,1.1421523639399107,1.7436703110986058
3525,15,-0.8964407574051013,-0.26201079720914533,18,1.1870343759720658,-0.014729431062137498,-0.38276970101539615,1.2864477822830889,-0.43572836270428195,-1.209860471989469,0.6920699244539866,-0.12702062939476258,-1.1211181556814818,-0.49967321770615064,-0.8483110246871156
2628,7,0.7803041491772513,-0.2730565573648445,6,-0.0701891651843163,-0.6028367390879176,0.2619664975034448,-1.3750904002232014,-0.12879322033521004,-0.2888818704527961,1.7007603512314624,1.2932455519804134,-0.5174671812180793,-1.398808967330642,0.5429121842969136
1821,0,-0.38170966257122907,-0.5553670568790958,1,0.41335835064506143,-0.5682421915569893,-1.672242098053078,-0.41832830847257413,-1.3906376945191723,1.0925860318522131,-1.6383527856870779,-0.7795753613779517,-0.6997796206291429,-0.8372155482417939,-0.0698885148984326
105,5,-0.6786531875510077,-0.569033251749332,1,1.4771628854696923,0.6425669720254991,-0.5863706058108197,1.4256131774468164,-1.5952611227652203,1.0158378150574905,-1.7079176427062142,0.6023052475276249,-0.6997796206291429,-0.14654167609010227,1.2560060910182247
1876,13,-1.1377446102003015,1.5796456783964594,19,-1.3274127063406984,-1.2947276897064823,-0.11130182795483154,-1.5142557953869291,-0.12879322033521004,1.3995788990311044,1.4572833516644859,0.2952206677708302,0.4561897508787011,-1.6901940302714191,1.2440445158087063
3012,7,0.5776696838936776,0.775599010871919,12,-1.7142507190042007,1.2998633751131357,-0.07736834382226096,0.46885108569618933,0.9284278256027043,-0.0586372200686277,-0.45575021636176155,0.21844952283163147,-0.010208944035397946,-1.398808967330642,0.09297293218501547
1585,10,1.128329594517653,-0.6264062940787387,17,0.21993934431331033,-1.1563494995827694,-0.8578384788713843,-0.2791629133088465,-0.6403517909503299,-0.8644934964132166,-1.2557460720818285,0.8710042548148206,0.2808625065563452,1.9958189158209099,-0.2382706890016582
1375,19,1.0601917566393366,1.6190990367759195,14,-0.6504461841795696,0.1582433065925037,-0.24703576448511386,0.31229001613699575,0.34866144557223516,-0.595874737631687,0.9007644955113956,1.6387157042068075,3.087135671971454,-0.6244783733292997,0.38097085838342887
4638,17,0.2377584836309663,-1.0669357460729387,17,-1.617541215838325,0.7117560670873555,0.02443210857545078,-1.1141552842912121,-0.8449752191963779,0.7855931646733224,0.796417209982691,1.7154868491460062,0.2808625065563452,0.6017888770837295,2.0739938111153164
2107,9,-0.8149516106154364,0.7087549393818018,13,0.31664884747918587,1.1614851849894228,-0.5185036375456785,0.13833327218233624,0.655596587941307,1.3228306822363818,-1.3253109291009648,-1.5856723832395379,0.16745715275297124,1.653283404915949,-0.8427902976673376
3511,6,1.4067703579289363,0.3560556797847919,14,-0.4570271778478185,1.0922960899275662,-1.7061755821856488,-0.9228028659410868,-1.0154947427347512,-0.6342488460290484,-1.1861812150626923,1.062932117162817,3.087135671971454,0.3144330578830224,0.0667494788410703
4533,13,-1.1194550856826915,0.8128745059929501,20,-0.7471556873454451,-1.4331058798301954,1.0424366325525682,-0.5748893780317677,-0.2993127438735833,-1.0179899300026622,-0.07314350275651216,1.2164744070412146,0.9355476987519549,-1.6901940302714191,-0.26173377883571447
1454,13,0.18341249578064914,-0.747758701186246,20,0.510067853810937,-0.5682421915569893,1.3478379897457033,1.4951958750286802,-0.33341664858125797,1.054211923454852,0.3790280678678736,1.6387157042068075,0.9355476987519549,-1.6901940302714191,2.319666163495432
323,15,0.07193739628852619,-1.0930893175783822,11,-1.3274127063406984,0.2966214967162167,-1.7061755821856488,1.4082175030513506,-1.3906376945191723,-0.902867604810578,0.48337535339657806,-1.355358948421942,-0.5009512111198581,-0.49967321770615064,-1.1280278603558622
4521,7,1.5314261116870098,-1.0382584880317354,12,-0.9405746936771961,0.8847288047419968,0.19409952923830368,-0.6792634244045634,-0.12879322033521004,-1.4784792307709984,1.1790239235879405,1.4084022693892115,-0.010208944035397946,-1.398808967330642,-0.7029318798329643
4304,9,-0.8432315022322645,-1.5798060756578465,12,-1.0372841968430717,-0.08391852612399398,-0.21310228035254328,1.599569921401476,1.5422981103408482,-1.2482345803868304,-0.10792593126608033,-1.048274368665147,-0.010208944035397946,1.653283404915949,-1.1261876180159363
316,0,-0.06281128896838524,0.3536040397651427,10,-1.5208317126724495,0.22743240165436018,1.4496384421434152,1.564778572610544,1.2012590632641016,0.9007154898654066,0.06598621128176048,1.2932455519804134,0.37181235598720075,-0.8372155482417939,1.812219338260848
90,18,0.7393825138414262,-1.0853391709167708,5,1.6705818918014435,-1.5714840699539083,-1.4007742249925135,0.4340597369052574,0.34866144557223516,1.0158378150574905,-0.5600975018904658,0.6790763924668236,-0.2524111426551626,0.6408734809312172,1.3314560269551892
3249,14,1.0116007596557526,0.1864286760967021,17,-0.4570271778478185,-0.6374312866188458,0.3977004340337271,1.199469410305759,-0.8108713144887032,0.555348514289154,0.031203782772192323,-1.2785878034827434,0.2808625065563452,-1.6137148733913325,-0.7139733338725202
2861,7,-1.4871253079835294,0.7649546527345502,13,1.1870343759720658,1.6804033979533464,-1.4686411932576546,1.0081169919556336,1.3035707773871255,-1.2482345803868304,1.0398942095496682,0.9477753997540194,0.16745715275297124,-1.398808967330642,-0.5759551583780727
1596,1,-0.5562513544044847,1.4729797820587736,11,-1.5208317126724495,0.5733778769636426,0.5334343705640094,0.13833327218233624,0.7920122067720057,-0.9796158216053008,-1.116616358043556,1.0245465446932176,-0.5009512111198581,0.5355474607740658,-0.2907175956895484
2964,10,-1.290305663883212,-1.4075929451200342,18,0.703486860142688,-1.225538594644626,-0.7899715106062432,-1.6534211905506566,-0.5721439815349806,1.4763271158258269,-1.4644406431392372,-0.7411897889083523,-1.1211181556814818,1.9958189158209099,0.13437838483334946
290,10,-0.8906012734425222,0.2555453005521364,5,0.21993934431331033,-1.5022949748920518,0.9067026960222858,0.2948943417415298,0.5532848738182831,-0.0970113284659891,-1.116616358043556,1.6771012766764068,-0.2524111426551626,1.9958189158209099,0.9914712546538679
1532,15,0.9036124120524649,0.11820336996915035,5,-0.0701891651843163,-1.1563494995827694,0.2958999816360154,-0.8880115171501549,0.24634973144921118,-1.1714863635921076,0.20511592532003312,-1.5472868107699385,-0.2524111426551626,-0.49967321770615064,-1.2499439153759575
2471,1,-1.2569593890799997,0.08533094621842119,8,0.510067853810937,-0.6028367390879176,-1.1632398360645195,1.1298867127238954,-0.6062478862426552,-1.094738146797385,-0.038361074246944,-0.08863505692516319,-1.3297874027632528,0.5355474607740658,-0.7641199376355027
3433,4,-1.103428058062044,-0.48742376140031984,12,-0.6504461841795696,-0.014729431062137498,0.974569664287427,-1.4098817490141333,0.5532848738182831,-1.3633569055789145,0.06598621128176048,-0.01186391198596442,-0.010208944035397946,0.1471004876726791,-0.9163999912643762
3454,3,1.3484843838240317,1.1830248041065397,11,0.703486860142688,-0.49905309649513285,1.0424366325525682,1.4778002006332143,0.10993411261851256,0.7855931646733224,-1.7427000712157823,-0.8179609338475509,-0.5009512111198581,-0.12060920189002178,-0.2336700831518433
474,2,1.6086121776929048,-0.8302553929193629,14,-0.3603176746819429,-0.8449985718044153,-0.38276970101539615,0.9559299687692359,-1.3906376945191723,-0.6726229544264097,-0.8731393584765791,-0.12702062939476258,3.087135671971454,1.1421523639399107,-0.5133869188205901
3577,4,0.23429906404738327,-1.335808541096619,17,-0.16689866835019185,0.8501342572110685,-0.8239049947388137,-1.4272774234095993,0.28045363615688584,0.40185208069970874,0.031203782772192323,0.9861609722236188,0.2808625065563452,0.1471004876726791,1.0370172525670356
3686,4,0.9758671789510968,-0.2794474264225028,0,0.8001963633085636,1.057701542396638,1.4835719262759857,0.4340597369052574,-0.9131830286117272,0.7088449478785996,1.1094590665688042,-1.6624435281787366,1.5205710032604602,0.1471004876726791,-1.0139328352804524
986,14,-0.18768408038487627,-0.9357925605046493,0,-0.6504461841795696,1.3690524701749922,-1.7061755821856488,1.4951958750286802,-1.1519103615654498,0.05648510512345609,0.6920699244539866,-1.6240579557091372,1.5205710032604602,-1.6137148733913325,-1.0815617412727316
528,5,1.3884495574882243,-1.5414958553340077,2,-1.617541215838325,0.2966214967162167,0.8727692118897152,-0.4009326340771082,1.6105059197561975,-0.0586372200686277,-0.3861853593426252,0.18006395036203207,1.0112021311419235,-0.14654167609010227,0.06812966059601487
4713,6,0.7019924879640675,0.8654513088212799,4,-1.5208317126724495,0.019865116468790744,0.56736785469658,1.251656433492157,-0.1628971250428847,1.5914494410179112,-0.7687920729478747,-1.3169733759523428,-0.8248482611867374,0.3144330578830224,-0.4853232231367191
3813,11,-0.9600305984965835,-0.21002820659940397,15,0.9936153696403147,0.46959423437085784,1.4496384421434152,-0.26176723891338055,1.5422981103408482,0.24835564711026314,-0.17749078828521644,0.2952206677708302,0.28612340761608135,-0.45316690136752436,0.374530010193688
1973,13,-0.7668466796996167,1.0631510659725403,15,-1.617541215838325,-1.4677004273611236,1.2460375373479917,-0.9054071915456209,-1.1860142662731243,0.36347797230234735,1.2485887806070768,0.10329280542283331,0.28612340761608135,-1.6901940302714191,0.31196177063620517
795,18,-0.9327111771739279,1.5268692037949088,12,0.8969058664744392,-0.672025834149774,1.619305862806268,-1.2881120282458716,-0.3675205532889326,-0.020263111671266293,1.3529360661357812,1.600330131737208,-0.010208944035397946,0.6408734809312172,1.0319565861322386
3371,2,-0.5264825953717,-1.4469927832303837,6,0.1232298411474348,-1.1217549520518413,1.4835719262759857,0.555829457673519,0.5873887785259577,-0.21213365365807332,-0.5253150733808979,1.7154868491460062,-0.5174671812180793,1.1421523639399107,0.8778362901634393
558,16,0.13301455043281282,0.4242432472610477,15,-1.617541215838325,-1.5368895224229802,-0.8239049947388137,0.38187271371885956,-0.4698322674119566,-1.1714863635921076,0.5877226389252825,0.4487629576492278,0.28612340761608135,-0.728439846865523,-0.6518651549000188
4718,4,0.2549593876088652,-0.19615410606839154,2,1.4771628854696923,0.8847288047419968,0.8727692118897152,-0.2965585877043125,-1.6975728368882441,-0.1737595452607119,0.5529402104157144,1.2932455519804134,1.0112021311419235,0.1471004876726791,0.665748360486972
1952,14,0.1268960186713604,0.8323634316795152,21,-1.1339937000089473,0.7809451621492121,0.7370352753594329,-0.0878104949587211,-0.33341664858125797,1.3228306822363818,1.318153637626213,1.5619445592676087,-0.9996655262615494,-1.6137148733913325,2.5524568194960673
3479,6,0.7927127860785039,1.5015246117417929,1,1.6705818918014435,1.6112143028914898,-0.9935724154016666,-1.601234167364259,1.064843444433403,0.939089598262768,0.17033349681046497,-0.4341052091515574,-0.6997796206291429,0.3144330578830224,0.19694662439083252
4613,12,1.3414944641953552,0.33236815760221966,16,-1.5208317126724495,-1.0525658569899847,-0.8917719630039549,1.5125915494241462,0.21224582674153653,-0.3656300872475187,1.0051117810401,0.5255341025884261,-0.8130558224129127,0.767347447427614,0.03776566198723648
1640,15,0.47208550874202254,1.437605628805766,2,0.1232298411474348,1.2998633751131357,-1.4347077091250842,-1.2707163538504056,-1.0837025521501005,1.2077083570442975,-0.17749078828521644,-1.6624435281787366,1.0112021311419235,-0.49967321770615064,-0.9421633840233399
4425,5,-1.2529508358785755,-1.1421228041286633,16,-1.2307032031748228,1.0231069948657097,-1.0275058995342372,0.903742945582838,0.9966356350180536,1.0158378150574905,1.5268482086836217,1.6387157042068075,-0.8130558224129127,-0.14654167609010227,2.2745802261672465
3072,14,1.3726135873182905,1.5672372098503253,1,-0.3603176746819429,0.05445966399971899,-0.07736834382226096,-1.7230038881325205,-1.4929494086421964,0.939089598262768,1.6311954942123261,0.25683509530123083,-0.6997796206291429,-1.6137148733913325,0.8594338667641797
4619,19,0.4566886279173333,-0.19536159439117495,21,0.9936153696403147,0.08905421153064723,-1.19717332019709,0.03395922580954055,0.4168692549875845,-0.1737595452607119,-0.1427083597756483,-0.6644186439691535,-0.9996655262615494,-0.6244783733292997,-0.5308692210498867
738,8,0.6232808095578757,0.5227521056604211,1,-0.0701891651843163,1.2652688275822075,-0.9935724154016666,-1.0793639355002802,-0.3675205532889326,0.5169744058917926,0.6572874959444185,-0.8179609338475509,-0.6997796206291429,-0.675144571406736,-0.3431645023774383
1776,19,0.4666616994354094,0.2336630582161069,13,-1.2307032031748228,-1.1563494995827694,-1.0614393836668077,0.06875057460047244,-1.731676741595919,-0.25050776205543474,-1.1861812150626923,0.6406908199972243,0.16745715275297124,-0.6244783733292997,0.2006271090706843
3896,3,-1.6988298819732799,-0.852395630398798,16,-0.3603176746819429,-0.2568912637786352,-0.2809692486176844,-0.17478886693605086,1.5422981103408482,0.36347797230234735,1.6311954942123261,-1.4705156658307397,-0.8130558224129127,-0.12060920189002178,-0.9140996883394688
844,14,-0.37324965754831185,-1.551368972670345,18,-0.16689866835019185,-1.3293222372374107,0.02443210857545078,-1.549047144177861,0.1440380173261872,-0.595874737631687,-1.7079176427062142,1.254859979510814,-1.1211181556814818,-1.6137148733913325,0.19694662439083252
1666,12,0.733192628598766,-1.4555093675919526,21,-1.3274127063406984,0.7809451621492121,-1.0953728677993784,0.45145541130072336,-0.4016244579966073,-1.094738146797385,0.6572874959444185,0.90938982728442,-0.9996655262615494,0.767347447427614,-0.4411574069784958
2734,15,-0.34442097033802965,-0.06202545010393813,18,-1.2307032031748228,-1.3639167847683389,-1.19717332019709,1.3212391310740208,-1.2542220756884737,0.36347797230234735,-0.9427042154957154,-1.4705156658307397,-1.1211181556814818,-0.49967321770615064,-0.9140996883394688
2290,7,0.3574401391939899,0.04260804832213247,2,0.1232298411474348,-1.0179713094590566,0.6691683070942918,1.6865482933788056,-0.7426635050733539,-1.401731013976276,1.4225009231549177,1.1780888345716152,1.0112021311419235,-1.398808967330642,-0.67072763888426
1534,17,0.5321681474692477,0.35123542477834474,7,-0.3603176746819429,0.12364875906157546,1.3478379897457033,1.216865084701225,0.3145575408645605,-0.32725597885015756,-0.9427042154957154,-0.9715032237259484,-0.3878294951341341,0.6017888770837295,-0.7737812099201141
3302,4,-1.2462080077432498,-0.36211840210887775,17,0.6067773569768126,1.5766197553605616,-1.5365081615227958,0.5036424344871211,1.5081942056331734,1.2077083570442975,1.283371209116645,0.10329280542283331,0.2808625065563452,0.1471004876726791,0.8989990770725876
2414,8,-0.10746950221701548,-0.14281155169740056,14,-0.7471556873454451,-1.3639167847683389,0.8388357277571447,-1.618629841759725,-0.8790791239040525,0.47860029749443156,1.283371209116645,-1.1634310860739452,3.087135671971454,-0.675144571406736,-0.6403636402754815
584,12,-1.2096916665654893,0.40631807405273074,14,1.0903248728061903,-0.2568912637786352,-1.5025746773902253,0.26010299295059786,-1.322429885103823,0.9774637066601294,-1.7079176427062142,1.1780888345716152,3.087135671971454,0.767347447427614,1.782315400237051
4418,19,0.05471131382743158,-0.7754087817549011,18,-1.7142507190042007,-1.4677004273611236,1.381771473878274,-1.218529330664008,1.4740903009254989,-1.401731013976276,-1.360093357610533,-0.5492619265603556,-1.1211181556814818,-0.6244783733292997,-1.064079439043435
790,15,1.0240272425111876,-0.7374093906862825,8,-0.16689866835019185,-0.49905309649513285,0.4655674022988683,-1.0271769123138823,-1.220118170980799,0.9774637066601294,1.4225009231549177,-0.5876474990299547,-1.3297874027632528,-0.49967321770615064,0.06812966059601512
0,10,0.9125523076976122,1.564693624752973,4,-1.424122209506574,1.5766197553605616,0.7370352753594329,0.7993688992100424,0.5532848738182831,-0.902867604810578,0.8311996384922593,-1.3937445208915413,-0.8248482611867374,1.9958189158209099,-1.14274979907527
186,5,-1.6878675214152048,0.16895911133312266,19,1.380453382303817,1.507430660298705,-1.1293063519319488,0.8689515967919061,-0.5380400768273059,0.17160743031554032,-1.5687879286679418,1.4084022693892115,0.4561897508787011,-0.14654167609010227,1.117067794353815
3137,2,-0.2269924119938186,1.1473796187214969,0,-1.3274127063406984,0.7117560670873555,-0.314902732750255,0.3992683881143255,1.3376746820948002,1.4379530074284659,1.4572833516644859,0.9477753997540194,1.5205710032604602,1.1421523639399107,2.000384117518278
1716,14,0.817265490793385,-0.7565566100392945,9,0.703486860142688,-0.3606749063714199,0.19409952923830368,-0.17478886693605086,-0.19700102975055936,-1.5936015559630827,1.492065780174054,1.062932117162817,0.4488627562665393,-1.6137148733913325,-0.8878762349955237
4330,11,-0.00994176997285049,1.63385416327537,7,-0.9405746936771961,0.2620269491852884,-1.1293063519319488,1.599569921401476,0.28045363615688584,0.9007154898654066,-0.35140293083305707,0.90938982728442,-0.3878294951341341,-0.45316690136752436,1.4487714761254702
123,5,0.25585596696022295,1.3226331122391763,7,-0.9405746936771961,-0.42986400143327635,1.4835719262759857,-1.4968601209914632,-1.0837025521501005,-0.9412417132079394,0.9007644955113956,0.4487629576492278,-0.3878294951341341,-0.14654167609010227,-0.4669207997374593
4697,13,1.473526222103259,-1.3839534539482024,14,0.510067853810937,1.2652688275822075,-1.5365081615227958,-0.018227797376857303,-1.0495986474424257,-0.020263111671266293,0.10076863979132865,0.717461964936423,3.087135671971454,-1.6901940302714191,0.4499799461306526
1378,3,0.5518627050211586,-1.2136512714805618,0,0.8969058664744392,0.46959423437085784,-1.2650402884622312,0.8689515967919061,0.6214926832336324,1.054211923454852,1.0398942095496682,0.5255341025884261,1.5205710032604602,-0.12060920189002178,1.2123003354449828
1638,1,0.2254905905504962,-1.2818806945518915,4,0.31664884747918587,1.6804033979533464,1.3478379897457033,-1.601234167364259,-0.6744556956580046,-0.21213365365807332,0.5181577819061461,0.1416783778924327,-0.8248482611867374,0.5355474607740658,-0.06528790904861768
64,11,0.5201445766823414,0.04540139467533482,19,0.31664884747918587,0.7117560670873555,-0.8578384788713843,-0.5922850524272336,0.3827653502799098,-1.0179899300026622,-1.4296582146296692,-1.4705156658307397,0.4561897508787011,-0.45316690136752436,-1.1956567663481414
1311,15,-0.6223483483772344,1.0826248961985871,9,-0.553736681013694,0.2620269491852884,1.0085031484199976,0.555829457673519,0.7920122067720057,-0.7493711712211326,1.3529360661357812,0.3336062402404296,0.4488627562665393,-0.49967321770615064,-0.36248704694666095
3637,2,0.104060460508549,-1.4089590842969504,16,0.9936153696403147,-0.7758094767425587,-0.7560380264736726,0.6428078296508488,0.04172630320316325,-0.902867604810578,1.2138063520975086,-0.24217734680356073,-0.8130558224129127,1.1421523639399107,-0.7010916374930385
3758,13,-1.027534571310683,0.04319402665316534,8,-1.424122209506574,0.7463506146182838,1.2799710214805622,1.1646780615148273,-0.19700102975055936,0.24835564711026314,1.283371209116645,0.7558475374060224,-1.3297874027632528,-1.6901940302714191,0.7168150854199172
2558,15,0.0004703605549481032,-1.0733025996252268,13,0.02652033798155925,1.230674280051279,-0.722104542341102,0.538433783278053,1.2353629679717761,1.054211923454852,-0.6296623589096022,1.2164744070412146,0.16745715275297124,-0.49967321770615064,1.899630849407331
3456,12,-0.5265173035424252,1.6835202868528316,13,0.8001963633085636,-1.6406731650157649,-1.6383086139205076,0.38187271371885956,0.5532848738182831,0.0948592135208175,1.492065780174054,-0.2805629192731601,0.16745715275297124,0.767347447427614,-0.14165796615554524
1230,10,1.4763426369632346,-1.0275365941198855,16,0.510067853810937,-0.32608035884049164,0.5334343705640094,-1.0445725867093483,-0.3675205532889326,0.05648510512345609,-1.360093357610533,-1.2018166585435446,-0.8130558224129127,1.9958189158209099,-0.7931037544893368
1309,14,-1.2547481982179,-0.610195827953854,16,1.380453382303817,-1.1563494995827694,0.7031017912268623,-0.8010331451728251,1.3035707773871255,-1.5936015559630827,-0.5600975018904658,-0.050249484455563806,-0.8130558224129127,-1.6137148733913325,-1.0746608324980091
1474,6,0.6748257063204341,0.20848520238598967,10,-1.424122209506574,0.5733778769636426,1.3139045056131329,-1.3750904002232014,0.8261161114796803,0.32510386390498597,-0.24705564530435278,1.446787841858811,0.37181235598720075,0.3144330578830224,1.315813967065819
2016,8,1.2421239009981497,-0.7508374889747055,20,-1.7142507190042007,-1.0525658569899847,0.1601660451057331,0.5210381088825871,-0.7426635050733539,1.2077083570442975,0.6225050674348507,-1.700829100648336,0.9355476987519549,-0.675144571406736,-0.9821886549167295
34,4,1.0999386878915267,0.24758793438704488,2,0.02652033798155925,1.5766197553605616,1.1781705690828506,1.0950953639329635,-0.33341664858125797,0.36347797230234735,1.1094590665688042,1.600330131737208,1.0112021311419235,0.1471004876726791,1.478215353564285
137,7,-1.537738358183672,0.5765152744540387,10,0.8001963633085636,-0.49905309649513285,0.09229907684059194,-0.10520616935418706,0.3145575408645605,-1.0179899300026622,-0.9427042154957154,-0.050249484455563806,0.37181235598720075,-1.398808967330642,-0.7020117586630015
1198,1,-1.6749372522135566,0.8506303112213853,15,-0.2636081715160674,-0.1877021687167787,-0.5524371216782491,0.0861462489959384,-1.3906376945191723,0.47860029749443156,-0.10792593126608033,-0.7795753613779517,0.28612340761608135,0.5355474607740658,-0.3275224424880676
3439,16,-1.217763584922806,-0.7479295543530226,0,-0.8438651905113207,-0.6028367390879176,-1.5365081615227958,-1.7230038881325205,-0.8790791239040525,1.4763271158258269,0.30946321084873724,-1.0866599411347464,1.5205710032604602,-0.728439846865523,-0.25483287006099187
3299,3,1.1454907762964175,1.226222522851862,1,0.1232298411474348,0.8501342572110685,0.974569664287427,-1.4794644465959972,0.4168692549875845,-1.7087238811551668,1.0398942095496682,0.48714853011882714,-0.6997796206291429,-0.12060920189002178,-1.078341317177861
1768,1,1.3214446820153778,1.4711244127296015,7,-0.7471556873454451,1.196079732520351,-1.5704416456553665,-1.566442818573327,0.24634973144921118,0.36347797230234735,1.0051117810401,-1.2785878034827434,-0.3878294951341341,0.5355474607740658,-0.7645799982204842
2496,17,0.6072439965645852,-1.3975201560104762,12,0.21993934431331033,-1.5714840699539083,0.49950088643143886,0.26010299295059786,0.4168692549875845,1.0158378150574905,1.2138063520975086,-0.8563465063171503,-0.010208944035397946,0.6017888770837295,-0.17754269178410143
863,2,-0.6980245937888162,-1.165526943347867,19,-0.7471556873454451,0.1582433065925037,-1.5704416456553665,0.573225132068985,0.655596587941307,1.3995788990311044,-0.8383569299670109,0.18006395036203207,0.4561897508787011,1.1421523639399107,1.117067794353815
